date,fips,abbr,State/Territory/Federal Entity,Doses Distributed,Doses Administered,Distributed per 100K,Administered per 100K,Administered Moderna,Administered Pfizer,Administered J&J,Administered Dose 1,Administered Dose 2,Distributed Moderna,Distributed Pfizer,Distributed J&J,Additional Doses,Additional Doses Moderna,Additional Doses Pfizer,Additional Doses Janssen,Total Cases,Confirmed Cases,Probable Cases,New Cases,Cases Last 7 Days,Deaths Last 7 Days,Case Rate per 100K Last 7 Days,Death Rate per 100K Last 7 Days,Total Deaths,Confirmed Deaths,Probable Deaths,New Deaths,Death Rate per 100K,Case Rate per 100K,Tests per 100K Last 7 Days,Tests Last 7 Days,Tests per 100K Last 30 Days,Tests Last 30 Days,Tests per 100K,Total Tests
5/20/2020,5,AR,Arkansas,,,,,,,,,,,,,,,,,5003,,,80,,,,,107,,,5,,,,,,,,
5/20/2020,60,AS,American Samoa,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
5/20/2020,4,AZ,Arizona,,,,,,,,,,,,,,,,,14897,14897,0,331,,,,,747,747,0,43,,,,,,,,
5/20/2020,6,CA,California,,,,,,,,,,,,,,,,,84057,,,2262,,,,,3436,,,102,,,,,,,,
5/20/2020,8,CO,Colorado,,,,,,,,,,,,,,,,,22752,20595,2157,353,,,,,1299,1026,273,42,,,,,,,,
5/20/2020,9,CT,Connecticut,,,,,,,,,,,,,,,,,39017,37037,1980,587,,,,,3529,2730,799,57,,,,,,,,
5/20/2020,11,DC,District of Columbia,,,,,,,,,,,,,,,,,7551,,,117,,,,,407,,,7,,,,,,,,
5/20/2020,10,DE,Delaware,,,,,,,,,,,,,,,,,8386,7526,860,192,,,,,317,294,23,7,,,,,,,,
5/20/2020,12,FL,Florida,,,,,,,,,,,,,,,,,47471,,,527,,,,,2096,,,44,,,,,,,,
5/20/2020,64,FM,Federated States of Micronesia,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,
5/20/2020,13,GA,Georgia,,,,,,,,,,,,,,,,,37669,37647,22,780,,,,,1689,1689,0,21,,,,,,,,
5/20/2020,66,GU,Guam,,,,,,,,,,,,,,,,,165,,,11,,,,,5,,,0,,,,,,,,
5/20/2020,15,HI,Hawaii,,,,,,,,,,,,,,,,,635,,,4,,,,,17,,,0,,,,,,,,
5/20/2020,19,IA,Iowa,,,,,,,,,,,,,,,,,15595,,,246,,,,,386,,,14,,,,,,,,
5/20/2020,16,ID,Idaho,,,,,,,,,,,,,,,,,2506,2278,228,30,,,,,77,57,20,0,,,,,,,,
5/20/2020,17,IL,Illinois,,,,,,,,,,,,,,,,,100418,100418,0,2388,,,,,4225,4225,0,-154,,,,,,,,
5/20/2020,18,IN,Indiana,,,,,,,,,,,,,,,,,29274,,,569,,,,,1864,1716,148,40,,,,,,,,
5/20/2020,20,KS,Kansas,,,,,,,,,,,,,,,,,8539,8539,0,199,,,,,178,,,5,,,,,,,,
5/20/2020,21,KY,Kentucky,,,,,,,,,,,,,,,,,8167,8167,0,98,,,,,376,375,1,10,,,,,,,,
5/20/2020,22,LA,Louisiana,,,,,,,,,,,,,,,,,35439,,,278,,,,,2608,2485,123,27,,,,,,,,
5/20/2020,25,MA,Massachusetts,,,,,,,,,,,,,,,,,88970,88970,0,1045,,,,,6066,6066,0,128,,,,,,,,
5/20/2020,24,MD,Maryland,,,,,,,,,,,,,,,,,43531,,,1208,,,,,2159,2045,114,36,,,,,,,,
5/20/2020,23,ME,Maine,,,,,,,,,,,,,,,,,1877,1678,199,58,,,,,73,72,1,0,,,,,,,,
5/20/2020,26,MI,Michigan,,,,,,,,,,,,,,,,,53009,53009,0,659,,,,,5060,5060,0,43,,,,,,,,
5/20/2020,27,MN,Minnesota,,,,,,,,,,,,,,,,,17670,,,0,,,,,786,777,9,0,,,,,,,,
5/20/2020,29,MO,Missouri,,,,,,,,,,,,,,,,,11220,,,133,,,,,631,,,15,,,,,,,,
5/20/2020,69,MP,Northern Mariana Islands,,,,,,,,,,,,,,,,,22,22,0,1,,,,,2,2,0,0,,,,,,,,
5/20/2020,28,MS,Mississippi,,,,,,,,,,,,,,,,,12222,12222,0,255,,,,,580,580,0,10,,,,,,,,
5/20/2020,30,MT,Montana,,,,,,,,,,,,,,,,,478,478,0,0,,,,,16,16,0,0,,,,,,,,
5/20/2020,37,NC,North Carolina,,,,,,,,,,,,,,,,,20123,20122,1,423,,,,,702,702,0,11,,,,,,,,
5/20/2020,38,ND,North Dakota,,,,,,,,,,,,,,,,,2095,2095,0,101,,,,,49,,,4,,,,,,,,
5/20/2020,31,NE,Nebraska,,,,,,,,,,,,,,,,,11122,,,276,,,,,138,,,6,,,,,,,,
5/20/2020,33,NH,New Hampshire,,,,,,,,,,,,,,,,,3868,,,147,,,,,190,,,8,,,,,,,,
5/20/2020,34,NJ,New Jersey,,,,,,,,,,,,,,,,,150625,,,1413,,,,,10747,10747,0,161,,,,,,,,
5/20/2020,35,NM,New Mexico,,,,,,,,,,,,,,,,,6317,,,125,,,,,283,,,7,,,,,,,,
5/20/2020,32,NV,Nevada,,,,,,,,,,,,,,,,,7182,,,136,,,,,394,,,21,,,,,,,,
5/20/2020,0,NY,New York State,,,,,,,,,,,,,,,,,159820,,,796,,,,,7606,,,56,,,,,,,,
5/20/2020,39,OH,Ohio,,,,,,,,,,,,,,,,,29436,27517,1919,484,,,,,1781,1603,178,61,,,,,,,,
5/20/2020,40,OK,Oklahoma,,,,,,,,,,,,,,,,,5407,,,0,,,,,293,293,0,0,,,,,,,,
5/20/2020,41,OR,Oregon,,,,,,,,,,,,,,,,,3801,3701,100,75,,,,,144,144,0,4,,,,,,,,
5/20/2020,42,PA,Pennsylvania,,,,,,,,,,,,,,,,,64412,64412,0,476,,,,,4767,,,349,,,,,,,,
5/20/2020,72,PR,Puerto Rico,,,,,,,,,,,,,,,,,2866,2866,0,61,,,,,125,59,66,1,,,,,,,,
5/20/2020,0,RP,Republic of Palau,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
5/20/2020,44,RI,Rhode Island,,,,,,,,,,,,,,,,,13356,,,405,,,,,538,,,6,,,,,,,,
5/20/2020,0,MH,Marshall Islands,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,
5/20/2020,45,SC,South Carolina,,,,,,,,,,,,,,,,,9488,9488,0,156,,,,,429,,,9,,,,,,,,
5/20/2020,46,SD,South Dakota,,,,,,,,,,,,,,,,,4177,,,92,,,,,46,46,0,0,,,,,,,,
5/20/2020,47,TN,Tennessee,,,,,,,,,,,,,,,,,18646,18532,114,155,,,,,310,309,1,5,,,,,,,,
5/20/2020,48,TX,Texas,,,,,,,,,,,,,,,,,51323,,,1411,,,,,1419,,,50,,,,,,,,
5/20/2020,49,UT,Utah,,,,,,,,,,,,,,,,,7808,7808,0,213,,,,,92,92,0,1,,,,,,,,
5/20/2020,51,VA,Virginia,,,,,,,,,,,,,,,,,34137,32428,1709,1229,,,,,1099,1064,35,25,,,,,,,,
5/20/2020,78,VI,Virgin Islands,,,,,,,,,,,,,,,,,69,,,0,,,,,6,,,0,,,,,,,,
5/20/2020,50,VT,Vermont,,,,,,,,,,,,,,,,,945,,,1,,,,,54,,,0,,,,,,,,
5/20/2020,53,WA,Washington,,,,,,,,,,,,,,,,,18971,,,160,,,,,1037,,,6,,,,,,,,
5/20/2020,55,WI,Wisconsin,,,,,,,,,,,,,,,,,13431,13431,0,546,,,,,481,481,0,14,,,,,,,,
5/20/2020,54,WV,West Virginia,,,,,,,,,,,,,,,,,1567,1567,0,53,,,,,69,,,1,,,,,,,,
5/20/2020,56,WY,Wyoming,,,,,,,,,,,,,,,,,787,596,191,11,,,,,11,11,0,1,,,,,,,,
5/21/2020,2,AK,Alaska,,,,,,,,,,,,,,,,,402,,,0,,,,,10,,,0,,,,,,,,
5/21/2020,1,AL,Alabama,,,,,,,,,,,,,,,,,13647,13381,266,347,,,,,534,532,2,10,,,,,,,,
5/21/2020,5,AR,Arkansas,,,,,,,,,,,,,,,,,5458,,,455,,,,,110,,,3,,,,,,,,
5/21/2020,60,AS,American Samoa,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,,,,,
5/21/2020,4,AZ,Arizona,,,,,,,,,,,,,,,,,15315,15315,0,418,,,,,763,763,0,16,,,,,,,,
5/21/2020,6,CA,California,,,,,,,,,,,,,,,,,86197,,,2140,,,,,3542,,,106,,,,,,,,
5/21/2020,8,CO,Colorado,,,,,,,,,,,,,,,,,23121,20903,2218,369,,,,,1309,1036,273,10,,,,,,,,
5/21/2020,9,CT,Connecticut,,,,,,,,,,,,,,,,,39208,37189,2019,191,,,,,3582,2777,805,53,,,,,,,,
5/21/2020,11,DC,District of Columbia,,,,,,,,,,,,,,,,,7788,,,237,,,,,412,,,5,,,,,,,,
5/21/2020,10,DE,Delaware,,,,,,,,,,,,,,,,,8529,7663,866,143,,,,,322,299,23,5,,,,,,,,
5/21/2020,12,FL,Florida,,,,,,,,,,,,,,,,,48675,,,1204,,,,,2144,,,48,,,,,,,,
5/21/2020,64,FM,Federated States of Micronesia,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,
5/21/2020,13,GA,Georgia,,,,,,,,,,,,,,,,,38356,38334,22,687,,,,,1758,1758,0,69,,,,,,,,
5/21/2020,66,GU,Guam,,,,,,,,,,,,,,,,,165,,,0,,,,,5,,,0,,,,,,,,
